지역명,기사제목,기자이름,날짜,내용,링크
경북,예천 “우리주변 어려운 이웃 찾아주세요”,일간경북신문 - 금인욱 기자,2023/05/31,"예천군은 복지사각지대 위기가구를 조기에 발굴해 지원하기 위한 홍보용 스탠드현판을 제작해 관내 18개 약국 및 읍면행정복지센터에 비치했다.
최근 타지자체에서 복지위기가구의 안타까운 소식이 계속 전해지고 있는 가운데 예천군에서는 이러한 사례가 발생하지 않도록, 복지사각지대 발굴을 위해 다양한 방법으로 홍보에 힘쓰고 있다. 또한, 재무과와 협업하여 지방세 고지서에 복지사각지대 발굴 홍보문구를 추가하여 제작했으며, 많은 군민에게 부과되는 지방세 고지서를 활용한 홍보는 경북에서 가장 먼저 시행해 눈길을 끌고 있다.
아울러, 환경관리과에서 시행하는 클린예천을 위해 제작한 쓰담달리기 봉투 뒷면을 활용한 홍보 및 예천군 카카오톡 채널, 전광판홍보, 관공서 및 금융기관 홍보용 종이컵 배부 등 다양한 방법으로 복지사각지대 발굴을 위한 홍보에 노력하고 있다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=307584
경북,고향사랑기부제 답례품 공급업체 선정위,일간경북신문 - 금인욱 기자,2023/05/31,"예천군은 지난달 25일 고향사랑기부제 답례품 선정위원회를 개최하여 추가 답례품목에 대한 공급업체를 선정했다.
이날 위원회는 위원장인 이재길 재무과장을 비롯해 위원 7명이 참석했고 지난 3월 추가 선정한 답례품목인 꾸러미 세트, 젤리, 벌초 대행 서비스 할인권에 대해 공급업체 선정을 진행했으며 준비과정을 거쳐 6월에 기부자들에게 제공할 예정이다.
선정된 답례품목 중 꾸러미 세트는 예천에서 자란 싱싱한 제철 농‧특산물이나 돼지고기 등으로 구성되며 농협 수변점과 도깨비 곳간 2곳이 공급업체로 선정됐고 젤리는 예천농공단지 입주업체 뚜또, 벌초대행서비스 할인권은 평소 출향인들을 위해 벌초서비스를 제공하던 예천군 산림조합이 선정됐다.
이에 예천군은 기존에 선정된 140여개 농특산품을 가진 예천장터 쿠폰, 예천사랑상품권, 삼강나루캠핑장 할인권에 꾸러미 세트, 젤리, 벌초대행서비스 할인권을 추가하여 답례품목을 다양화했다.금인욱기자",http://www.newgbnews.com/news/view.php?idx=307583
경북,"봉화, 공공일자리 참여자 모집",일간경북신문 - 김규화 기자,2023/05/31,"봉화군은 13일까지 ‘2023년도 하반기 공공일자리사업’ 참여자를 모집한다.
하반기에 실시하는 사업은 경제적 여건이 어려운 취약계층과 장기실직자 및 청년에게 일자리를 제공하는 공공근로사업(25명)과 지역공동체일자리사업(11명)으로, 총 36명의 참여자를 모집해 7월부터 10월까지 4개월간 진행할 예정이다. 선발 분야, 사업별 임금 및 근로 조건 등 자세한 내용은 봉화군청 누리집 및 인구전략과 일자리창출팀(054-679-6187)으로 문의하면 된다.김규화기자",http://www.newgbnews.com/news/view.php?idx=307582
경북,‘영주장날 쇼핑몰’ 17주년 기획전,일간경북신문 - 금인욱 기자,2023/05/31,,http://www.newgbnews.com/news/view.php?idx=307580
경북,"울릉, 특산물 우수성·특별법 재정 널리 알린다",일간경북신문 - 송성준 기자,2023/05/31,,http://www.newgbnews.com/news/view.php?idx=307579
경북,"남관, 고향 청송서 미디어아트로 다시 태어난다",일간경북신문 - 김연태 기자,2023/05/31,,http://www.newgbnews.com/news/view.php?idx=307578
경북,"한수원, 핀란드 국영 에너지기업과 ‘손잡다’",일간경북신문 - 서경규 기자,2023/05/31,,http://www.newgbnews.com/news/view.php?idx=307575
경북,영주 첨단베어링 국가산단 지정·승인 임박,일간경북신문 - 금인욱 기자,2023/05/31,,http://www.newgbnews.com/news/view.php?idx=307576
경북,“교육자유특구 신설 제외 아쉽다”,일간경북신문 - 이기화 기자,2023/05/30,,http://www.newgbnews.com/news/view.php?idx=307501
경북,‘이차전지 특화단지’ 선정…“정치적 결정 안된다”,일간경북신문 - 김재원 기자,2023/05/30,"여당발 ‘울산설’ ‘초광역설’ 제기…국가경쟁력 없어
포항, 전세계 양극재 최대 생산도시…연간 15만톤
초읽기 돌입…공정성 흔들
  정부의 ‘이차전지 특화단지’ 공모사업 선정이 초읽기에 돌입한 가운데 특화단지 지정이 정치개입으로 좌초할 것이라는 우려가 커지고 있다. 정부가 오로지 인프라, 기술력, 투자, 전망 등을 총체적으로 검토하고 특히 ‘소재’ 분야의 중요성을 충분히 감안해야 한다는 지적이다.
선정에 대한 정치개입 의혹은 지난 17일 산자부의 마지막 심사 직후 국민의힘 김기현 대표 등 여권 핵심부와 울산지역을 중심으로 이차전지 특화단지 ‘울산 유력설’이 제기되는가 하면 ‘초광역 통합지정설’이 제기되고 있기 때문이다.
이차전지 분야는 얼마 전까지 일본 기업이 주도해왔다. 현재는 포항기업인 애코프로와 포스코퓨처엠이 기술력과 규모 면에서 선도하고 있다. 포항지역의 양극재 연간 생산량이 전 세계의 절반가량을 점하는 것으로 나온다. 연간 15만t이다. 포항시는 2030년 양극재 100만톤 생산, 매출 70조 목표를 세워둔 상태다.
정부가 선두 지역을 배제하고 정치 지형에 따라 선택할 경우 대한민국 전체의 경쟁력이 하락할 것은 뻔해 보인다. 이러다가는 차세대 국가 기간산업이 크게 왜곡돼 곧바로 중국에 추월당할 것이라는 우려다.
양극재·고에너지 이차전지·차세대 배터리 3종 분야를 하나로 묶어 특화단지를 선정하는 ‘초광역 통합지정설’도 어불성성이라는 지적이다. 분야를 합친 상태에서 각각 다른 지자체를 하나의 단지로 묶었을 때, 체제 이원화로 인해 지자체와 기업간 상호 협력은 효율이 크게 떨어지게 된다.
이차전지 분야에서 배터리보다는 ‘소재’가 핵심으로 알려져 있다. 소재 분야가 소홀하거나 경쟁력이 뒤쳐질 경우 지난번 일본 ‘불소’ 사태와 같이 핵심 소재에 대한 주도권을 뺏겨 국내 산업의 해외 종속이 심화되고 언제든지 휘청일 수 있다는 게 전문가들의 진단이다.
포항시는 최근 이차전지 3개 분야 중 ‘양극재’를 강조하며 ‘소재’ 분야에 대한 중요성과 특화필요성을 강화하는 등 막바지 총력을 기울이고 있다.
지난 17일 산자부 주최의 마지막 PPT 발표 심사 때 서울에서 와병 중인 이강덕 포항시장이 심사장에 나와 10여분간 직접 브리핑에 나선 사실이 뒤늦게 확인되고 되면서 특화단지 지정을 향한 이 시장의 절실함이 드러나기도 했다.
20분간의 발표가 끝난 후 10분가량 질의응답이 진행됐는데, 이 시장은 이 자리에서 왜 포항이 이차전지 특화단지 최적지인가를 세밀하게 설명했다고 한다.
이 시장은 이차전지 사업에 대해 시작 단계부터 지대한 관심을 기울여 와 해박한 지식을 가졌다고 알려져 있다.
발표 시간이 한정된 상황이라 포항의 장점을 하나라도 더 어필하려고 애쓴 나머지 이 시장의 브리핑 속도가 상상을 초월할 정도로 빨랐다고 한다.
이 시장은 특히 이날 지병 후속치료를 받기 위해 병원에 입원한 가운데 병원에서 심사장으로 와 심사 후 곧장 병원으로 돌아가는 등 보는 이의 눈시울을 뜨겁게 했다는 후문이다.
정부의 특화단지 지정은 취지대로 양극재는 포항으로, 차세대 배터리는 울산으로 특화될 수 있도록 지정해 지원하는 것이 가장 바람직하다는 중론이다. 포항이 이차전지 소재 분야 특화단지로 지정될 경우 향후 매출 규모는 철강산업을 넘어서는 것으로 전망되고 있다.
포항 시민단체 K씨는 “정부가 특화단지 선정에 정치논리를 개입시켜 여당 대표지역 몰아주기나 초광역 선정을 감행하는 것은 정부 공모전의 취지를 무력화하고, 엄청난 부작용과 국가적 손실을 초래하는 무분별한 처사가 분명하다”면서 “중립에 서 있어야 할 집권 여당 대표가 자기 지역을 노골적으로 챙기는 것은 명백한 반칙이며, 핵심 관계자가 선정에 직접 토를 다는 것은 '권력 남용'에 따른 엄청난 부작용을 초래할 수 있다”고 주장했다. 한편, 이차전지 특화단지는 포항시와 울산시를 포함해 5~6개 지자체가 신청한 것으로 알려지고 7월께 최종 후보지 1~2곳이 결정될 것으로 보인다. 김재원기자",http://www.newgbnews.com/news/view.php?idx=307500
경북,“지역개발 불균형 대안 모색”,일간경북신문 - 김학전 기자,2023/05/30,,http://www.newgbnews.com/news/view.php?idx=307490
경북,디지털 트윈으로 안전한 제조 환경 조성,일간경북신문 - 이기화 기자,2023/05/30,"경북도는 과학기술정보통신부 ‘디지털 트윈 혁신서비스 선도 제조 산업 적용 실증’공모사업에 도내 기업이 실증기업으로 선정되어 국비 18억원을 확보했다고 밝혔다.
실증기업 한중엔시에스는 전기차 배터리 핵심 부품 제조 기업으로 1년 간 디지털 트윈 기반 지능형 제조안전 서비스를 현장에 적용하게 된다.
먼저 다양한 센서와 CCTV 정보를 3차원으로 구현한 디지털 트윈 기반 시설물 안전 통합 관제시스템을 도입해 시설물 관리를 실시간 관제하고, 사업장에서 발생하는 위기상황에 종합적이고 신속한 대응이 가능해진다.
또 기업 생산성을 높이고 잠재적 위험을 감소시키는 △실시간 영상기반 생산라인 이상 감지 △AI기반 설비 예지보전 △현장 작업자 및 주요 설비 위치 측위·관리 서비스 등 특화서비스를 개발한다.
눈으로 불량품을 식별하던 것을 기계가 자동으로 검수할 수 있게 돼 생산성 제고에도 도움이 될 것으로 기대된다.
제조 설비, 부품 상태의 실시간 확인으로 설비 수명과 고장을 사전에 예측해 납품 도중 발생할 수 있는 잠재적 위험을 감소시킨다.
작업자 위치와 현황을 실시간으로 파악해 정지, 쓰러짐 등 이상 감지에 신속 대응하고, 가스감지 등 센서와 연동해 작업환경 안전성도 높일 수 있다.
경북도는 국가 예산지원이 종료되는 2년 차부터 예산을 투입해 사업 성과를 확산하고, 실증 모델을 고도화할 수 있도록 지원할 예정이다.
이정우 경북도 메타버스혁신과장은 “이번 사업을 통해 산업 제조현장의 지능형 제조안전 시스템 확산을 위한 디지털 전환을 적극 지원해 나가겠다”고 말했다.이기화기자",http://www.newgbnews.com/news/view.php?idx=307487
경북,‘내수면 물놀이’ 안전요원 자격증 취득 지원,일간경북신문 - 이기화 기자,2023/05/30,,http://www.newgbnews.com/news/view.php?idx=307486
경북,"경북, 예비 수산인 내수면 기술교육캠프",일간경북신문 - 이기화 기자,2023/05/30,"경북도 토속어류산업화센터는 경북도의 미래 내수면 수산업을 이끌 인재 양성을 위해 31일 내수면 어업인 및 귀어·귀촌, 창업희망자 등을 대상으로 「2023년 상반기 내수면 기술교육캠프」를 실시한다.
이번 교육에는 △「2023 대한민국 해양수산 엑스포」견학 및 현장교육 △내수면 양식 창업계획 및 방향 교육을 실시하며, 특히 영남권 최대 해양수산 박람회인 「2023 대한민국 해양수산 엑스포」와 연계 추진으로 경북 내수면 수산업을 이끌 미래 인재들에게 수산업 육성과 정보교류의 기회를 제공한다.
아울러 내수면 양식 창업에 필요한 적지요건과 시설물 설비교육 등을 통해 교육생들의 눈높이와 교육 만족도를 높일 예정이다.
토속어류산업화센터에서는 2016년부터 선진 양식기술 보급과 전문역량 강화를 위한 현장중심 교육을 추진하고 있다.
경북 내수면 어업인들에게 새로운 양식기술 보급과 내수면 수산식품개발을 통한 판매경로 확대 등 다양한 소득창출을 위한 내실 있는 교육을 지속적으로 실시하고 있다.
한편, 경북도 내수면 어가 및 인구수는 2010년 어가 241, 인구 677명, 2015년 어가 239, 인구 625명, 2020년에 어가 187, 인구 464명으로 지속적으로 감소되는 추세다. 이기화기자",http://www.newgbnews.com/news/view.php?idx=307485
