title,keyword,category,subcategory,predication,departmenet
갑작스러운 유기견들의 안락사를 반대합니다. 2015년 최고 두수인 172두보다 적게 유지되고 있는데 왜 갑자기 안락사 시키는지 알 수 없고 예산 부족이라는데 그럼 농업기술센터 예산이 어떻게 배정되고 쓰이는지 낱낱이 공개하길 바랍니다.,"['유기견', '안락사', '반대']",농업_축산,기타,건의/제기,진해지도과
갑작스러운 유기견들의 안락사를 반대합니다. 2015년 최고 두수인 172두보다 적게 유지되고 있는데 왜 갑자기 안락사를 시키려 하나요? 예산 부족이라는데 그럼 농업기술센터 예산이 어떻게 배정되고 쓰이는지 공개를 요청합니다.,"['유기견', '안락사', '반대']",농업_축산,기타,건의/제기,진해지도과
갑작스러운 유기견들의 안락사를 반대합니다. 2015년 최고 두수인 172두보다 적게 유지되고 있는데 왜 갑자기 안락사 시키는지 알 수 없고 예산 부족이라는데 그럼 농업기술센터 예산이 어떻게 배정되고 쓰이는지 낱낱이 공개해주십시오.,"['유기견', '안락사', '반대']",농업_축산,기타,건의/제기,진해지도과
유기동물보호소 안락사 시행 반대합니다.,"['유기동물보호소', '안락사', '시행']",농업_축산,기타,요청/개선,진해지도과
유기동물보호소에서의 유기견 안락사 시행을 멈춰주세요.,"['유기동물보호소', '안락사', '시행']",농업_축산,기타,요청/개선,진해지도과
유기동물보호소 안락사 시행 멈춰주시기 바랍니다.,"['유기동물보호소', '안락사', '시행']",농업_축산,기타,요청/개선,진해지도과
유기동물보호소 안락사 시행하지 마세요.,"['유기동물보호소', '안락사', '시행']",농업_축산,기타,요청/개선,진해지도과
유기동물보호소 안락사 시행하면 안됩니다.,"['유기동물보호소', '안락사', '시행']",농업_축산,기타,요청/개선,진해지도과
진해시 유기견센터의 갑작스런 안락사 진행에 대해 항의합니다. 작년에 비해 개체수가 급증한 것도 늘어난 것도 아닐텐데 무슨 영문으로 예산이 부족하게 되어 이렇게 진행하게 되는건지 여쭙고 싶습니다. ,['안락사'],농업_축산,기타,항의,진해지도과
진해시 유기견센터의 갑작스런 안락사 진행에 대해 항의합니다. 작년에 비해 개체수가 급증한 것도 늘어난 것도 아닐텐데 무슨 영문으로 예산이 부족하게 되어 이렇게 진행하게 되는건지 여쭙고 싶습니다. 안락사 결정 철회 요청합니다.,['안락사'],농업_축산,기타,항의,진해지도과
진해시 유기견센터의 갑작스런 안락사 진행에 대해 항의합니다. 작년에 비해 개체수가 급증한 것도 늘어난 것도 아닐텐데 무슨 영문으로 예산이 부족하게 되어 이렇게 진행하게 되는건지 여쭙고 싶습니다. 철회 해주시길 바랍니다. ,['안락사'],농업_축산,기타,항의,진해지도과
진해유기동물보호소 안락사결정에 항의합니다.,"['안락사', '진해유기동물보호소']",농업_축산,기타,항의,진해지도과
진해유기동물보호소 안락사 결정에 항의합니다. 안락사 결정 철회해주세요.,"['안락사', '진해유기동물보호소']",농업_축산,기타,항의,진해지도과
진해유기동물보호소 안락사 결정에 반대합니다. 안락사 결정을 즉시 취소해 주세요.,"['안락사', '진해유기동물보호소']",농업_축산,기타,항의,진해지도과
진해유기동물보호소 안락사결정에 항의합니다. 왜 이렇게 갑자기 안락사 결정되었습니까.,"['안락사', '진해유기동물보호소']",농업_축산,기타,항의,진해지도과
진해유기동물보호소 안락사결정에 반대합니다. 제발 안락사 결정을 철회하세요.,"['안락사', '진해유기동물보호소']",농업_축산,기타,항의,진해지도과
진해유기보호소 안락사 시행 반대합니다.,"['진해유기보호소', '안락사', '시행']",농업_축산,기타,건의/제기,진해지도과
진해유기보호소 안락사 시행하지 마세요.,"['진해유기보호소', '안락사', '시행']",농업_축산,기타,건의/제기,진해지도과
진해유기보호소 안락사 시행하면 안됩니다.,"['진해유기보호소', '안락사', '시행']",농업_축산,기타,건의/제기,진해지도과
창원시 진해 유기동물보호소의 갑작스러운 안락사 명령과 부실한 보호소 관리에 민원 제기합니다. 민원을 처리하시는 담당자 분께서 아이들이 아름다운 마지막을 맞이할 수 있도록 봉사자 분들 또한 마음을 정리할 수 있는 시간을 충분히 주길 바랍니다.,['안락사'],농업_축산,기타,요청/개선,진해지도과
창원시 진해 유기동물보호소의 갑작스러운 안락사 명령과 부실한 보호소 관리에 민원 제기합니다. 안락사 결정 철회 바랍니다.,['안락사'],농업_축산,기타,요청/개선,진해지도과
창원시 진해 유기동물보호소의 갑작스러운 안락사 명령과 부실한 보호소 관리에 민원 제기합니다. 그들에게는 시간이 필요합니다. 안락사 결정에 대해 보류 바랍니다.,['안락사'],농업_축산,기타,요청/개선,진해지도과
창원시의 진해 유기동물보호소의 갑작스러운 안락사 명령과 부실한 보호소 관리에 민원 제기합니다. 민원을 처리하시는 담당자 분께서 아이들이 아름다운 마지막을 맞이할 수 있도록 봉사자 분들 또한 마음을 정리할 수 있는 시간을 충분히 주길 바랍니다. 안락사 철회 검토 바랍니다.,['안락사'],농업_축산,기타,요청/개선,진해지도과
창원시의 진해 유기동물보호소의 갑작스러운 안락사 명령과 부실한 보호소 관리에 민원 제기합니다. 민원을 처리하시는 담당자 분께서 아이들이 아름다운 마지막을 맞이할 수 있도록 봉사자 분들 또한 마음을 정리할 수 있는 시간을 충분히 주길 바랍니다. 안락사 철회 요청합니다. ,['안락사'],농업_축산,기타,요청/개선,진해지도과
진해유기동물보호소 안락사 시행하지 마세요.,"['진해유기동물보호소', '안락사', '시행']",농업_축산,기타,요청/개선,진해지도과
진해유기동물보호소 안락사 시행하지 말아주세요.,"['진해유기동물보호소', '안락사', '시행']",농업_축산,기타,요청/개선,진해지도과
진해유기동물보호소 안락사 시행되면 안돼요.,"['진해유기동물보호소', '안락사', '시행']",농업_축산,기타,요청/개선,진해지도과
진해 유기동물 보호소에서 1년이 지난 동물에 대해 갑작스레 18일 안락사를 집행하기로 했다는 내용을 인터넷 커뮤니티에서 읽은 후 그냥 지나칠 수 없어 글을 남깁니다. 이미 센터에서 일방적으로 입양 가능한 요일을 화요일로 옮겨 입양률이 감소했다고 하는데 왜 그 일에 대해 책임을 애꿎은 동물들이 짊어지는지 모르겠네요. 안락사 진행을 막아주시기 바랍니다.,"['진해 유기동물 보호소', '1년', '동물', '안락사']",농업_축산,기타,항의,진해지도과
진해 유기동물 보호소에서 1년이 지난 동물에 대해 18일 안락사를 집행하기로 했다는데 센터에서 일방적으로 입양 가능한 요일을 화요일로 옮겨 입양률이 감소한 것에 대해 책임을 왜 애꿎은 동물들이 져야 하나요? 안락사가 최선의 방법은 아니라고 생각합니다. 재검토 바랍니다.,"['진해 유기동물 보호소', '1년', '동물', '안락사']",농업_축산,기타,항의,진해지도과
진해 유기동물 보호소에서 1년이 지난 동물에 대해 18일 안락사를 집행하기로 했다는데 센터에서 일방적으로 입양 가능한 요일을 화요일로 옮겨 입양률이 감소했다고 들었습니다. 그런데 그 책임을 왜 애꿎은 동물들이 져야 합니까? 부디 재검토 해주시기 바랍니다.,"['진해 유기동물 보호소', '1년', '동물', '안락사']",농업_축산,기타,항의,진해지도과
진해 유기동물 보호소에서 1년이 지난 동물에 대해 갑작스레 18일 안락사를 집행하기로 했다는 내용을 인터넷 커뮤니티에서 읽은 후 그냥 지나칠 수 없어 글을 남깁니다. 이미 센터에서 일방적으로 입양 가능한 요일을 화요일로 옮겨 입양률이 감소했다고 하는데 왜 그 일에 대해 책임을 애꿎은 동물들이 짊어지는지 모르겠네요. 입양 가능한 요일 변경을 한다던지 방법을 강구하셔서 동물들의 안락사만큼은 하지 말았으면 합니다.,"['진해 유기동물 보호소', '1년', '동물', '안락사']",농업_축산,기타,항의,진해지도과
진해 유기동물 보호소에서 1년이 지난 동물에 대해 갑작스레 18일 안락사를 집행하기로 했다는데 사실인가요? 센터에서 일방적으로 입양 가능한 요일을 화요일로 옮겨 입양률이 감소했다고 하는데 왜 그 일에 대해 책임을 왜 동물들이 감당하여야만 하는 건가요?,"['진해 유기동물 보호소', '1년', '동물', '안락사']",농업_축산,기타,항의,진해지도과
진해 유기동물보호소 강아지들의 안락사를 반대합니다. 여건이 안 되는 건 알지만 이렇게 갑자기 공문도 없이 안락사를 시행한다는 건 절차상으로도 옳지 않고 상식적으로도 옳지 않은 것 같습니다.,"['진해 유기동물보호소', '강아지', '안락사']",농업_축산,기타,요청/개선,진해지도과
진해 유기동물보호소 강아지들의 안락사 결정 철회를 요청하는 바입니다. 보호소 여건이 안 된다고 안락사를 시행하는 건 아닌 것 같습니다.,"['강아지', '안락사']",농업_축산,기타,요청/개선,진해지도과
진해 유기동물보호소 강아지들의 안락사 결정을 철회해 주시길 부탁합니다. 갑자기 공문도 없이 안락사를 시행하다니요. 옳지 않은 결정입니다.,"['강아지', '안락사']",농업_축산,기타,요청/개선,진해지도과
"귀농, 귀촌 자료 및 책자 창원시에 요청합니다.","['귀농', '귀촌', '자료', '책자']",농업_축산,기타,요청/개선,마산지도과
"귀농, 귀촌에 대한 자료 및 책자를 열람할 수 있도록 창원시에 요청드립니다.","['귀농', '귀촌', '자료', '책자']",농업_축산,기타,요청/개선,마산지도과
"귀농, 귀촌 자료 및 책자를 창원시에서 보내주세요.","['귀농', '귀촌', '자료', '책자']",농업_축산,기타,요청/개선,마산지도과
"귀농, 귀촌 자료 및 책자를 창원시에서 보내주시기 바랍니다.","['귀농', '귀촌', '자료', '책자']",농업_축산,기타,요청/개선,마산지도과
"귀농, 귀촌 자료 및 책자를 창원시가 전달해 주세요.","['귀농', '귀촌', '자료', '책자']",농업_축산,기타,요청/개선,마산지도과
대형견을 방치 하고 있으니 조치 바랍니다.,"['대형견', '방치']",농업_축산,기타,요청/개선,창원지도과
대형견을 방치 하고 있으니 조치를 원합니다.,"['대형견', '방치']",농업_축산,기타,요청/개선,창원지도과
대형견을 방치 하고 있으니 조치 요망합니다.,"['대형견', '방치']",농업_축산,기타,요청/개선,창원지도과
돼지 똥냄새 때문에 힘듭니다. 확인 후 조치 부탁 드립니다.,"['돼지', '똥냄새']",농업_축산,기타,요청/개선,창원지도과
돼지 똥냄새 때문에 악취로 생활하기가 힘듭니다. 현장 확인 후 조치 해주세요.,"['돼지', '똥냄새']",농업_축산,기타,요청/개선,창원지도과
돼지 똥냄새 때문에 힘듭니다. 확인 후 조치 원합니다.,"['돼지', '똥냄새']",농업_축산,기타,요청/개선,창원지도과
돼지 똥냄새 때문에 너무 견디기 힘듭니다. 확인 후 조치 부탁해요.,"['돼지', '똥냄새']",농업_축산,기타,요청/개선,창원지도과
