제목,저자,날짜,url,내용
"안동시 예안면, 2023 마을복지 실행계획 수립 완료",경북신문,2023-06-07,http://www.kbsm.net/news/view.php?idx=394080,"안동시 예안면 마을복지계획추진단은 지난 5일 정담회를 개최해 2023년 마을복지 실행계획 수립을 완료했다.‘마을복지계획 수립과 추진’은 주민이 직접 마을의 문제를 발굴하고 실행하는 것으로 주민 주도성과 참여가 관건이다. 예안면은 지난 4월 4회기에 걸쳐 마을복지계획추진단 교육을 마쳤고, 이날 10명의 추진 대표단이 모여 구체적인 마을복지 실행계획을 최종적으로 결정했다.이번 정담회에서는 ‘인심 좋고 예절 바른 아름다운 예안면’이라는 마을 비전을 제시하고 환경보존 활동과 주민 소통 및 교육 사업 등을 하반기에 추진할 계획이다.이희락 추진단장은 “지난 교육에 주민들이 토의와 협의를 통해 제시한 사업들을 구체화해 실제로 마을에 도움이 되도록 실행하겠다”고 밝혔다.정담회를 이끈 김현숙 안동시지역사회보장협의체 사무국장은 “예안면 주민들의 교육열이 높고 주민 응집력이 좋아 하반기 사업 성과에 큰 기대를 하고 있으며 안동시협의체 차원에서 적극 지원하겠다”고 전했다."
[동정] 권기창 안동시장,경북신문,2023-06-06,http://www.kbsm.net/news/view.php?idx=393991,권기창 안동시장은 7일 오전 9시 도산면 단천리 일원에서 농촌일손돕기에 참여한다.
"재경안동향우회, 고향사랑 기부 3억 원 약정",경북신문,2023-06-06,http://www.kbsm.net/news/view.php?idx=393987,"재경안동향우회가 지난 3일 서울 성동구 살곶이 체육공원에서 개최된 정기총회 및 한마음체육대회에서 ‘고향사랑 기부 3억원 약정’ 행사를 가졌다. 지난 5월 영가회가 1억원의 고향사랑 기부를 약정한 데 이어 재경안동향우회에서도 고향 발전을 위한 마음을 모아 3억 원을 기부하기로 약정했다.이날 행사에는 권기창 안동시장, 권기익 안동시의회 의장, 양제곤 대구경북시도민회장, 김형동·류성걸 국회의원, 강보영 대한민국시도민회장과 향우회원 1000여 명이 성원을 이뤄 애향의 의지를 다졌다.정기총회에서는 금경수 신임회장이 새로 취임해 축하를 받고, 지난 임기 동안 고향발전을 위해 힘쓴 김영식 전 회장과 남윤찬, 이원욱 전 감사에게는 감사패가 전달됐다.앞서 재경향우회 김영식 전 회장과 금경수 신임회장은 이미 기부 한도액인 5백만 원을 기부했고, 2일에는 김광림 전 국회의원도 1백만 원을 기부하며 고향 발전에 큰 힘을 보탰다.금경수 신임회장은 “고향을 사랑하는 마음으로 재경안동향우회를 위해 최선을 다하는 것은 물론, 고향발전에 도움이 되도록 노력하겠다”라고 소감을 밝혔다.권기창 안동시장은 기부 약정서를 전달받고 “뜨거운 애향심으로 전달해 주신 기부금으로 지역경제에 활력을 불어넣어 더 큰 안동 발전으로 보답하겠다”라며 “안동의 밝은 미래를 앞당기기 위해 지원을 아끼지 않는 재경안동향우회에 감사드리며, 앞으로도 재경안동향우회가 더욱더 발전하기를 기대한다”라고 밝혔다.한편, 재경안동향우회는 안동에서 출생하였거나 선대의 고향이 안동인 사람으로 서울특별시 또는 수도권에 거주하며 시내‧읍․면 향우회에 소속된 자들의 모임으로 30여 년의 전통을 자랑하고 있는 단체다. 현재 회원 32만 명이 있다."
"안동시, 스마트 그늘막 추가 설치 예정 ‘폭염 피해 예방’",경북신문,2023-06-06,http://www.kbsm.net/news/view.php?idx=393983,"안동시가 본격적인 여름 무더위를 앞두고 폭염 피해를 최소화하기 위해 횡단보도를 중심으로 스마트 그늘막을 확대 설치할 예정이다.올해는 점차 심화하는 폭염 추세에 대응하고자 당북동 350-5번지 등 9개소에 추가 설치할 예정이며 예년보다 설치 시기도 앞당겼다. 스마트 그늘막은 유동 인구가 많은 횡단보도와 교통섬 등에 주로 설치해 시민들이 신호를 기다리는 동안 뜨거운 햇빛을 피할 수 있다. 또한, 야간에는 그늘막 상단에 부착된 LED 조명으로 보행자와 운전자의 안전을 위한 보안등 역할도 한다.사물인터넷(loT)과 태양광 기술을 접목했으며, 날씨에 따라 스스로 펴고 접기 때문에 별도의 인력이 필요하지 않고 갑작스러운 기상 상황에 신속한 대응이 가능하여 고장의 우려가 적으며 태양광 패널을 통해 자체적으로 전력을 수급할 수 있어 전기요금 부담이 없어 관리에 효율적이고 안전한 편의 시설이다.한편, 시에 설치된 그늘막은 총 81개소이며 그중 스마트 그늘막은 34개소이며 나머지 수동식 그늘막 47개소도 점차 스마트 그늘막으로 교체할 예정이다.안전재난과 관계자는 “여름철 안전을 위하여 그늘막을 포함한 다양한 폭염 피해 예방대책들을 추진하여 시민들의 불편이 없도록 최선을 다하겠다”라고 밝혔다."
"안동시, 농수산물도매시장 법인 추가모집 공고 취소",경북신문,2023-06-06,http://www.kbsm.net/news/view.php?idx=393982,"안동시는 도매시장시설현대화사업 추진과 관련해 지난달 19일 공고한 도매시장 법인 1개소 추가모집 공고를 취소 및 연기하기로 결정했다.이번 공고는 2024년 10월 준공 예정인 도매시장 시설현대화사업과 관련한 안동시농수산물도매시장 농산부류 운영법인 1개소를 추가 모집하는 내용으로, 지난달 19일부터 이달 7일까지 20일간의 공고 기간을 거쳐 8일 1일간 서류접수를 받을 예정이었다.그러나 홍보기간 부족 및 준공일까지 많은 시일이 남아 관심 있는 업체들의 준비기간 마련이 필요하다는 지역농협 및 관련 단체들의 민원이 제기됐다. 이에, 시는 지난 5일 안동시의회 경제도시위원회에서 관련 논의를 진행한 결과, 지역민들의 의견을 적극 반영하여 현재 공고 중인 법인 지정 공고를 농산물도매시장 현대화사업 준공에 맞춰 추후 재공고하기로 협의했다.따라서, 운영법인 추가모집 공고는 현재 진행 중인 시설현대화사업 부지계획고 변경에 따른 소규모환경영향평가 등 관련 절차가 확정된 후 공사기간을 감안해 재공고할 예정이다.안동시 관계자는 “전자경매시스템 도입, 중도매인·출하주 및 하역회사 모집 등 사전 준비기간이 1년 이상 소요될 것으로 판단되어 사전에 운영법인 추가모집을 계획하였으나, 보다 내실 있는 운영법인을 모집하기 위해 공고를 연기한다”라며 “관련 업체들의 철저한 준비를 바라고 또한, 이를 계기로 시의회와의 소통이 더욱 강화되기를 기대한다”라고 밝혔다."
[동정] 권기창 안동시장,경북신문,2023-06-04,http://www.kbsm.net/news/view.php?idx=393847,권기창 안동시장은 5일 오전 11시 30분 도청 신도시 일원에서‘소통의 창’ 프로그램을 통해 주민들과 대화하며 시정 현안 해소 방안을 나눈다.
"안동시, 데이터 기반 행정 플랫폼 구축...‘과학행정 혁신’",경북신문,2023-06-04,http://www.kbsm.net/news/view.php?idx=393846,"안동시가 데이터 기반의 과학행정 정책을 추진할 기반을 마련했다.안동시는 지난해 9월부터 추진해온 데이터기반행정 통합 플랫폼 구축을 완료하고, 지난 2일 청백실에서 보고회를 열고 성과를 공유했다.시는 지난해 초 데이터기반행정 조직인 데이터전담팀을 신설하고 데이터기반행정 활성화에 관한 조례를 제정했다. 이번에 통합 플랫폼 구축까지 완료하면서 데이터기반행정 추진을 위한 모든 준비를 마쳤다.이날 정부의 데이터기반행정 추진방향에 대한 이해를 돕고자 사업수행사 대표(정부 데이터플랫폼위원회 전문위원)로부터 ‘데이터기반행정 활성화의 진화’라는 주제로 특강이 진행돼 큰 호응을 얻었다.이번에 소개된 플랫폼 내에는 인구, 관광, 이슈, 행사 등 시정의 주요 데이터를 한 화면에 표출한 대시보드, 공공행정·문화관광·사회복지 등 시가 보유하고 있는 공공데이터, 600여 개의 통계데이터 등이 표출되는 데이터맵, 수집된 데이터에 대한 이해를 높이기 위한 지도 기반 시각화 스튜디오 등을 제공한다. 특히, 인구 등 주요 이슈에 대한 융·복합 시각화 서비스와 인구분석보고서 제공으로 인구감소에 대한 이해와 관심을 높이고자 했다. 아울러, 시는 이번 플랫폼 서비스를 기반으로 데이터를 활용한 합리적이고 정합성 높은 정책추진으로 시민 삶의 질을 향상하고 중장기 정책의 과학적 추진 기반을 확보할 계획이다.안동시 관계자는 ""앞으로 행정 전 분야에서 데이터를 활용해 시민들이 체감할 수 있는 과학적이고 혁신적인 정책으로 수준 높은 행정서비스를 선보이겠다”라고 전했다."
"안동시, 종량제 봉투·지방세 고지서로 복지 위기가구 발굴 앞장",경북신문,2023-06-04,http://www.kbsm.net/news/view.php?idx=393841,"안동시가 이달부터 종량제 봉투와 지방세 고지서를 활용하여 복지 사각지대 발굴에 앞장선다. 시민들이 누구나 쉽게 구입하여 집집마다 사용하는 일상생활 필수품 ‘종량제 봉투’에 ‘129 보건복지상담센터’를 홍보하여 도움이 필요하거나 주변의 어려운 이웃을 바로 신고하도록 했다. 129 보건복지상담센터는 24시간 보건복지 정보와 상담 서비스를 제공하며 업무 종료 후 접수 건은 익일 지자체 긴급복지 담당자에게 접수 사항을 문자로 알려주는 제도이다.또한, 이달부터 부과되는 자동차세와 재산세 ․ 주민세 등 지방세 고지서에도 어려운 이웃과 복지 사각지대 발굴을 홍보하는 문구를 넣어 시민들에게 주변의 복지 위기 가구에 관심을 가질 수 있도록 안내하고 있다. 종량제 봉투와 지방세 고지서를 활용한 복지 사각지대 발굴 홍보는 별도의 예산이 필요하지 않아 예산 절감의 효과가 있다. 이번 사업 추진을 위해 안동시 사회복지과, 자원순환과, 세정과 3개 부서가 협업하여 클린시티 안동에 어울리는 복지정책을 적극적으로 추진하고 있다.권기창 안동시장은 “이번 종량제 봉투가 복지사각지대 위기가구 발굴 및 지원에 도움이 될 것으로 기대한다”라며 “사회 구석구석 소외받는 시민들이 없도록 빈틈없는 복지정책을 추진하겠다”고 전했다."
`전국 중·고등 태권도 국대 최종 선발전` 안동서 개막,경북신문,2023-06-04,http://www.kbsm.net/news/view.php?idx=393839,"전국 중·고등학생을 대상으로 하는 `태권도 국가대표 최종선발전`이 이달 6일부터 11일까지 엿새간 안동체육관에서 개최된다. 이번 대회를 통해 국가대표로 선발되는 선수들은 사라예보 2023 세계/제5회 아시아유소년태권도선수권대회 및 제12회 아시아청소년태권도선수권대회 및 제7회 아시아청소년품새태권도선수권대회 등 국제대회에 출전하게 된다. 한국 중·고등학교태권도연맹이 주최하고 경상북도태권도협회, 안동시태권도협회가 주관하는 이번 대회에는 전국 중·고등학생 1500여 명의 선수들이 참가하여 국가대표 선발을 위한 힘찬 발차기를 겨룬다.경기종목은 겨루기 부문과 품새 부문이다. 이달 6일부터 9일까지 4일간 겨루기, 10일부터 11일까지 2일간 품새로 진행된다. 겨루기부문은 체급별 토너먼트방식으로 진행되며, 품새부문은 공인품새와 자유품새로 나누어 제한 시간 내 컷오프 방식으로 예선과 결선으로 진행된다.권기창 안동시장은 “전국의 유망한 중·고등학교 태권도 선수들이 안동에서 열리는 국가대표 선발 대회에서 평소 갈고닦은 기량을 마음껏 발휘해 꿈과 희망을 성취하길 바란다”고 말했다."
"안동시, 14개 기업과 지역인재 고용 인센티브 지원사업 협약",경북신문,2023-06-04,http://www.kbsm.net/news/view.php?idx=393838,"안동시는 지난 2일 시청 웅부관 소통실에서 ‘지역인재 고용 인센티브 지원사업’에 참여할 14개 기업과 협약식 및 간담회를 개최했다.이날 행사에는 권기창 시장을 비롯한 14개 참여기업 대표와 사업 수행기관인 (사)사회적경제허브센터 관계자 등 20여 명이 참석해 지역인재 고용과 인센티브 지원에 대한 협약을 체결했으며, 이후 기업 운영에 따른 애로 및 건의사항을 수렴하고 함께 대안을 논의하는 시간도 가졌다. 민선 8기 핵심 공약사항으로 기획, 추진하고 있는 이번 사업은 행정안전부 지역주도형 청년일자리사업 공모에 선정되어 2025년 2월까지 총 20명의 지역인재 지원을 목표로 진행하고 있다. 지원 내용은 지역 대학 출신 인재를 정규직으로 채용한 상시근로자 5인 이상 기업에 월 최대 160만 원의 인건비를 지급하고, 참여 지역인재에게는 월 30만 원의 정착지원금과 직무교육을 지원한다.권기창 시장은 “지역인재를 지역기업에서 채용할 수 있는 여건을 마련해 청년의 지역 정착을 돕고 인재의 유출을 방지할 것”이라며 “참여 지역인재의 처우 개선과 건실한 지역기업으로서의 성장 노력을 통해 지방소멸 위기 대응에 힘을 합치자”라고 강조했다."
